-376, -335, -268, -257, -235, -210, -180, -279, -378, -477, -576, -489, -588, -687, -786, -751, -850, -753, -852, -951, -1050, -1149, -1248, -1347, -1446, -1360, -1260, -1160, -1060, -960, -959, -1037, -1029, -1016, -1001, -979, -955, -929, -900, -869, -844, -811, -773, -732, -687, -638, -584, -544, -519, -477, -449, -399, -366, -335, -299, -294, -294, -294, -294, -294, -294, -294, -294, -294, -294, -294, -294, -294, -294, -294, -194, -258, -158, -58, -1, -100, -1, -1, -75, -1, -23, -1, -58, -1, -1, -1, -54, -1, -93, -1, -100, -1, -50, -1, -100, -1, -56, -55, -1, -100, -199, -298, -397, -496, -570, -558, -537, -503, -403, -303, -203, -103, -3, -1, -1, -56, -155, -254, -353, -406, -306, -206, -106, -6, -1, -2, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2
80, 60, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 70, 90, 110, 127, 114, 118, 138, 158, 168, 167, 172, 176, 184, 191, 198, 205, 212, 216, 223, 229, 236, 242, 249, 255, 260, 262, 266, 268, 272, 274, 277, 278, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 279, 268, 273, 270, 271, 269, 281, 280, 273, 281, 277, 278, 275, 279, 277, 269, 269, 274, 273, 283, 276, 285, 282, 284, 272, 282, 279, 284, 284, 269, 281, 261, 241, 221, 201, 181, 162, 142, 122, 110, 90, 77, 97, 117, 137, 157, 177, 197, 217, 237, 257, 277, 297, 317, 328, 335, 333, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334
80, 60, 50, 50, 50, 50, 50, 70, 90, 70, 90, 70, 90, 92, 112, 92, 112, 92, 111, 131, 151, 171, 191, 211, 231, 251, 271, 291, 311, 331, 351, 371, 369, 367, 365, 362, 359, 355, 352, 348, 344, 340, 336, 331, 326, 321, 316, 312, 310, 306, 304, 301, 298, 296, 294, 294, 294, 294, 294, 294, 294, 294, 294, 294, 294, 294, 294, 294, 294, 294, 304, 299, 302, 301, 302, 292, 292, 299, 293, 296, 295, 298, 294, 295, 303, 303, 298, 299, 291, 297, 289, 291, 289, 300, 291, 293, 289, 289, 303, 292, 273, 253, 233, 213, 193, 173, 153, 133, 113, 93, 73, 93, 113, 133, 153, 173, 193, 213, 233, 253, 273, 293, 313, 330, 335, 333, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334
